subject_external_db	subject_external_id	subject_name	relation	object
catmaid_l1em	12233237	FB2IN-1	is_a	larval mushroom body second order output neuron
catmaid_l1em	11528017	FB2IN-1	is_a	larval mushroom body second order output neuron
catmaid_l1em	4201555	FB2IN-10	is_a	larval mushroom body second order output neuron
catmaid_l1em	9252296	FB2IN-10	is_a	larval mushroom body second order output neuron
catmaid_l1em	17980792	FB2IN-17	is_a	larval mushroom body second order output neuron
catmaid_l1em	16848475	FB2IN-17	is_a	larval mushroom body second order output neuron
catmaid_l1em	14077179	FB2IN-2	is_a	larval mushroom body second order output neuron
catmaid_l1em	9083312	FB2IN-2	is_a	larval mushroom body second order output neuron
catmaid_l1em	14158399	FB2IN-21	is_a	larval mushroom body second order output neuron
catmaid_l1em	17784367	FB2IN-21	is_a	larval mushroom body second order output neuron
catmaid_l1em	18035864	FB2IN-3	is_a	larval mushroom body second order output neuron
catmaid_l1em	4411688	FB2IN-3	is_a	larval mushroom body second order output neuron
catmaid_l1em	13852833	FB2IN-4	is_a	larval mushroom body second order output neuron
catmaid_l1em	9457719	FB2IN-4	is_a	larval mushroom body second order output neuron
catmaid_l1em	17177005	FB2IN-5	is_a	larval mushroom body second order output neuron
catmaid_l1em	8019816	FB2IN-5	is_a	larval mushroom body second order output neuron
catmaid_l1em	19271710	FB2IN-6	is_a	larval mushroom body second order output neuron
catmaid_l1em	3945246	FB2IN-6	is_a	larval mushroom body second order output neuron
catmaid_l1em	15488316	FB2IN-8	is_a	larval mushroom body second order output neuron
catmaid_l1em	8540770	FB2IN-8	is_a	larval mushroom body second order output neuron
